section,entry_type,jp,kana,meaning,example_jp,example_ko,extra_json,raw_ocr,level
동사,verb,出かける,でかける,"나가다, 외출하다",買い物に出かける。,쇼핑하러 나가다.,,出かける 나가다. 외출하다 買い物に出かける。 쇼핑하러 나가다. でかける,N5
동사,verb,出る,でる,"나오다, 나가다",朝早く家を出る。,아침 일찍 집을 나서다.,,出る 나오다. 나가다 朝早く家を出る。 아침 일찍 집을 나서다. でる,N5
동사,verb,飛ぶ,とぶ,날다,鳥が空を飛ぶ。,새가 하늘을 날다.,,飛ぶ 날다 鳥が空を飛ぶ。 새가 하늘을 날다. とぶ,N5
동사,verb,撮る,とる,찍다 (사진),写真を撮る。,사진을 찍다.,,撮る (사진을) 찍다 写真を撮る 写真을 찍다. とる,N5
동사,verb,習う,ならう,배우다,アメリカ人に英語を習う。,미국인에게 영어를 배우다.,,習う 배우다 アメリカ人に英語を習う。 미국인에게 영어를 배우다. ならう,N5
동사,verb,並べる,ならべる,"늘어놓다, 진열하다",いすを並べる。,의자를 늘어놓다.,,並べる 늘어놓다. 진열하다 いすを並べる。 의자를 늘어놓다. ならべる,N5
동사,verb,寝る,ねる,자다,もう寝る時間です。,이제 잘 시간입니다.,,寝る 자다 もう寝る時間です。 이제 잘 시간입니다. ねる,N5
동사,verb,登る,のぼる,"오르다, 등산하다",山に登る。,산에 오르다.,,登る 오르다 山に登る 산에 오르다. のぼる,N5
동사,verb,飲む,のむ,마시다,水を飲む。,물을 마시다.,,飲む 마시다 水を飲む 물을 마시다. のむ,N5
동사,verb,乗る,のる,타다,電車に乗る。,전철을 타다.,,乗る (교통수단을) 타다 電車に乗る。 전철을 타다. のる,N5
동사,verb,入る,はいる,"들어가다, 들어오다",部屋に入る。,방에 들어가다.,,入る 들어가다. 들어오다 部屋に入る。 방에 들어가다. はいる,N5
동사,verb,始まる,はじまる,시작되다,学校が始まる。,학교가 시작되다.,,始まる 시작되다 学校が始まる。 학교가 시작되다. はじまる,N5
동사,verb,話す,はなす,이야기하다,友だちと話す。,친구와 이야기하다.,,話す 이야기하다 友だちと話す。 친구와 이야기하다. はなす,N5
동사,verb,弾く,ひく,"치다, 연주하다",ピアノを弾く。,피아노를 치다.,,弾く 연주하다. 치다 ピアノを弾く。 피아노를 치다. ひく,N5
동사,verb,降る,ふる,"내리다 (비, 눈)",雪が降っている。,눈이 내리고 있다.,,"降る (눈, 비가) 내리다 雪が降っている。 눈이 내리고 있다. ふる",N5
동사,verb,曲がる,まがる,"구부러지다, 돌다",角を左に曲がる。,모퉁이를 왼쪽으로 돌다.,,曲がる 구부러지다. 굽다. 돌다 角を左に曲がる。 모퉁이를 왼쪽으로 돌다. まがる,N5
동사,verb,待つ,まつ,기다리다,ここで待っています。,여기서 기다리고 있습니다.,,待つ 기다리다 ここで待っています。 여기서 기다리고 있습니다. まつ,N5
동사,verb,磨く,みがく,닦다,くつを磨く。,신발을 닦다.,,磨く 닦다 くつを磨く。 신발을 닦다. みがく,N5
동사,verb,見せる,みせる,보여주다,友だちに写真を見せる。,친구에게 사진을 보여주다.,,見せる 보여주다 友だちに写真を見せる。 친구에게 사진을 보여주다. みせる,N5
동사,verb,見る,みる,보다,テレビを見る。,텔레비전을 보다.,,見る 보다 テレビを見る。 텔레비전을 보다. みる,N5
동사,verb,持つ,もつ,"들다, 가지다",かばんを持って出かける。,가방을 들고 외출하다.,,持つ 들다. 가지다. 소유하다 かばんを持って出かける。 가방을 들고 외출하다. もつ,N5
동사,verb,もらう,もらう,받다,誕生日にプレゼントをもらう。,생일에 선물을 받다.,,もらう 받다 誕生日にプレゼントをもらう 생일에 선물을 받다.,N5
동사,verb,休む,やすむ,쉬다,風邪で学校を休む。,감기로 학교를 쉬다.,,休む 쉬다 風邪で学校を休む。 감기로 학교를 쉬다. やすむ,N5
동사,verb,呼ぶ,よぶ,부르다,名前を呼ぶ。,이름을 부르다.,,呼ぶ 부르다. 초대하다 名前を呼ぶ。 이름을 부르다. よぶ,N5
동사,verb,読む,よむ,읽다,新聞を読む。,신문을 읽다.,,読む 읽다 新聞を読む。 신문을 읽다. よむ,N5
동사,verb,分かる,わかる,"알다, 이해하다",言いたいことはよく分かります。,하고 싶은 말은 잘 알겠습니다.,,分かる 알다. 이해하다 言いたいことはよく分かります。 하고 싶은 말은 잘 알겠습니다. わかる,N5
이형용사,i_adjective,青い,あおい,"푸르다, 파랗다",空が青い。,하늘이 파랗다.,,青い 푸르다. 파랗다 空が青い。 하늘이 파랗다. あおい,N5
이형용사,i_adjective,赤い,あかい,"붉다, 빨갛다",顔が赤くなる。,얼굴이 붉어지다.,,赤い 붉다. 빨갛다 顔が赤くなる。 얼굴이 붉어지다. あかい,N5
이형용사,i_adjective,明るい,あかるい,"밝다, 명랑하다",部屋が明るい。,방이 밝다.,"{""antonym_word"": ""暗い"", ""antonym_meaning"": ""어둡다""}",明るい 밝다. 명랑하다 - 暗い 어둡다 部屋が明るい。 방이 밝다. あかるい,N5
이형용사,i_adjective,暖かい,あたたかい,따뜻하다,暖かい春が来た。,따뜻한 봄이 왔다.,,暖かい 따뜻하다 暖かい春が来た。 따뜻한 봄이 왔다. あたたかい,N5
이형용사,i_adjective,新しい,あたらしい,새롭다,新しい家に住む。,새집에 살다.,"{""antonym_word"": ""古い"", ""antonym_meaning"": ""낡다""}",新しい 새롭다 - 古い 낡다. 오래 되다 新しい家に住む。 새집에 살다. あたらしい,N5
이형용사,i_adjective,暑い,あつい,덥다,今年の夏は暑い。,올해 여름은 덥다.,"{""antonym_word"": ""寒い"", ""antonym_meaning"": ""춥다""}",暑い 덥다 - 寒い 춥다 今年の夏は暑い。 금년여름은 덥다. あつい,N5
이형용사,i_adjective,危ない,あぶない,위험하다,道路で遊ぶのは危ない。,도로에서 노는 것은 위험하다.,,危ない 위험하다 道路で遊ぶのは危ない 도로에서 노는 것은 위험하다. あぶない,N5
이형용사,i_adjective,甘い,あまい,달다,このケーキは甘い。,이 케이크는 달다.,,甘い 달다 このケーキは甘い。 이 케이크는 달다. あまい,N5
이형용사,i_adjective,いい/よい,いい/よい,좋다,天気がいい。,날씨가 좋다.,"{""antonym_word"": ""悪い"", ""antonym_meaning"": ""나쁘다""}",いいよい 좋다 - 悪い 나쁘다 天気がいい。 날씨가 좋다.,N5
이형용사,i_adjective,忙しい,いそがしい,바쁘다,仕事で忙しい。,업무로 바쁘다.,"{""antonym_word"": ""ひまだ"", ""antonym_meaning"": ""한가하다""}",忙しい 바쁘다 - ひまだ 한가롭다 仕事で忙しい。 업무로 바쁘다. いそがしい,N5
이형용사,i_adjective,痛い,いたい,아프다,頭が痛い。,머리가 아프다.,,痛い 아프다 頭が痛い 머리가 아프다. いたい,N5
이형용사,i_adjective,薄い,うすい,얇다,肉を薄く切る。,고기를 얇게 자르다.,"{""antonym_word"": ""厚い"", ""antonym_meaning"": ""두껍다""}",薄い 얇다 - 厚い 두껍다 肉を薄く切る。 고기를 얇게 자르다. うすい,N5
이형용사,i_adjective,うるさい,うるさい,시끄럽다,電車の音がうるさい。,전차 소리가 시끄럽다.,"{""antonym_word"": ""静かだ"", ""antonym_meaning"": ""조용하다""}",うるさい 시끄럽다 - 静かだ 조용하다 電車の音がうるさい 전차 소리가 시끄럽다.,N5
이형용사,i_adjective,おいしい,おいしい,맛있다,この料理はおいしい。,이 요리는 맛있다.,"{""antonym_word"": ""まずい"", ""antonym_meaning"": ""맛없다""}",おいしい 맛있다 - まずい 맛없다 この料理はおいしい 이 요리는 맛있다.,N5
이형용사,i_adjective,多い,おおい,많다,夏は雨が多い。,여름은 비가 많다.,"{""antonym_word"": ""少ない"", ""antonym_meaning"": ""적다""}",多い 많다 - 少ない 적다 夏は雨が多い。 여름은 비가 많다. おおい,N5
이형용사,i_adjective,大きい,おおきい,크다,字を大きく書く。,글씨를 크게 쓰다.,"{""antonym_word"": ""小さい"", ""antonym_meaning"": ""작다""}",大きい 크다 - 小さい 작다 字を大きく書く。 글씨를 크게 쓰다. おおきい,N5
이형용사,i_adjective,遅い,おそい,늦다,,,"{""antonym_word"": ""早い"", ""antonym_meaning"": ""이르다""}",遅い 늦다 - 早い(시간) 이르다 おそい,N5
이형용사,i_adjective,遅い,おそい,느리다,食べるのが遅い。,먹는 것이 느리다.,"{""antonym_word"": ""速い"", ""antonym_meaning"": ""빠르다""}",遅い 느리다 - 速い(속도) 빠르다 食べるのが遅い。 먹는 것이 느리다. おそい,N5
이형용사,i_adjective,重い,おもい,무겁다,このかばんは重い。,이 가방은 무겁다.,"{""antonym_word"": ""軽い"", ""antonym_meaning"": ""가볍다""}",重い 무겁다 - 軽い 가볍다 このかばんは重い。 이 가방은 무겁다. おもい,N5
이형용사,i_adjective,おもしろい,おもしろい,재미있다,昨日見た映画はおもしろかった。,어제 본 영화는 재미있었다.,"{""antonym_word"": ""つまらない"", ""antonym_meaning"": ""지루하다""}",おもしろい 재미있다 - つまらない 지루하다 昨日見た映画はおもしろかった。 어제 본 영화는 재미있었다.,N5
이형용사,i_adjective,辛い,からい,맵다,わたしは辛い食べ物が好きだ。,나는 매운 음식을 좋아한다.,,辛い 맵다 わたしは早い食べ物が好きだ。 나는 매운 음식을 좋아한다. からい,N5
이형용사,i_adjective,軽い,かるい,가볍다,このいすは軽い。,이 의자는 가볍다.,,軽い 가볍다 このいすは軽い。 이 의자는 가볍다. かるい,N5
이형용사,i_adjective,かわいい,かわいい,귀엽다,かわいい声で歌う。,귀여운 목소리로 노래하다.,,かわいい 귀엽다. 사랑스럽다 かわいい声で歌う。 귀여운 목소리로 노래하다.,N5
이형용사,i_adjective,黄色い,きいろい,노랗다,黄色い花が咲く。,노란 꽃이 피다.,,黄色い 노랗다 黄色い花が咲く。 노란 꽃이 피다. きいろい,N5
이형용사,i_adjective,汚い,きたない,더럽다,部屋が汚い。,방이 지저분하다.,"{""antonym_word"": ""きれいだ"", ""antonym_meaning"": ""깨끗하다""}",汚い 더렵다. 지저분하다 - きれいだ 깨끗하다 部屋が汚い。 방이 지저분하다 きたない,N5
이형용사,i_adjective,暗い,くらい,어둡다,部屋の中は暗い。,방 안은 어둡다.,"{""antonym_word"": ""明るい"", ""antonym_meaning"": ""밝다""}",暗い 어둡다 - 明るい 밝다 くらい,N5
이형용사,i_adjective,黒い,くろい,검다,黒いスーツを買う。,검은 정장을 사다.,,黒い 검다 黒いスーツを買う。 검은 정장을 사다. くろい,N5
이형용사,i_adjective,寒い,さむい,춥다,冬は寒い。,겨울은 춥다.,"{""antonym_word"": ""暑い"", ""antonym_meaning"": ""덥다""}",寒い 춥다 - 暑い 덥다 冬は寒い。 겨울은 춥다. さむい,N5
이형용사,i_adjective,白い,しろい,희다,白い雪が降る。,흰 눈이 내린다.,,白い 희다 白い雪が降る。 흰 눈이 내린다. しろい,N5
이형용사,i_adjective,少ない,すくない,적다,この会社は休みが少ない。,이 회사는 휴일이 적다.,"{""antonym_word"": ""多い"", ""antonym_meaning"": ""많다""}",少ない 적다 - 多い 많다 この会社は休みが少ない。 이 회사는 휴일이 적다. すくない,N5
이형용사,i_adjective,狭い,せまい,좁다,わたしの部屋は狭い。,내 방은 좁다.,"{""antonym_word"": ""広い"", ""antonym_meaning"": ""넓다""}",狭い 좁다 - 広い 넓다 わたしの部屋は狭い。 내 방은 좁다. せまい,N5
이형용사,i_adjective,高い,たかい,높다,あの山は高い。,저 산은 높다.,"{""antonym_word"": ""低い"", ""antonym_meaning"": ""낮다""}",高い 높다 - 低い 낮다 あの山は高い。 저 산은 높다. たかい,N5
이형용사,i_adjective,高い,たかい,비싸다,このかばんは高い。,이 가방은 비싸다.,"{""antonym_word"": ""安い"", ""antonym_meaning"": ""싸다""}",高い 비싸다 - 安い 싸다 このかばんは高い。 이 가방은 비싸다. たかい,N5
이형용사,i_adjective,楽しい,たのしい,즐겁다,友だちと遊んで楽しかった。,친구와 놀아서 즐거웠다.,,楽しい 즐겁다 友だちと遊んで楽しかった。 친구와 놀아서 즐거웠다. たのしい,N5
이형용사,i_adjective,小さい,ちいさい,작다,小さい声で話す。,작은 목소리로 이야기하다.,"{""antonym_word"": ""大きい"", ""antonym_meaning"": ""크다""}",小さい 작다 - 大きい 크다 小さい声で話す。 작은 목소리로 이야기하다. ちいさい,N5
이형용사,i_adjective,近い,ちかい,가깝다,会社は駅から近い。,회사는 역에서 가깝다.,"{""antonym_word"": ""遠い"", ""antonym_meaning"": ""멀다""}",近い 가깝다 - 遠い 멀다 会社は駅から近い。 회사는 역에서 가깝다. ちかい,N5
이형용사,i_adjective,つまらない,つまらない,"시시하다, 재미없다",この映画はつまらない。,이 영화는 시시하다.,,つまらない 시시하다. 재미없다 この映画はつまらない。 이 영화는 시시하다.,N5
이형용사,i_adjective,強い,つよい,강하다,今日は風が強い。,오늘은 바람이 강하다.,"{""antonym_word"": ""弱い"", ""antonym_meaning"": ""약하다""}",強い 강하다 - 弱い 약하다 今日は風が強い。 오늘 바람이 강하다. つよい,N5
이형용사,i_adjective,遠い,とおい,멀다,学校は家から遠い。,학교는 집에서 멀다.,"{""antonym_word"": ""近い"", ""antonym_meaning"": ""가깝다""}",遠い 멀다 - 近い 가깝다 学校は家から遠い。 학교는 집에서 멀다. とおい,N5
이형용사,i_adjective,ない,ない,없다,時間がない。,시간이 없다.,,ない 없다 時間がない。 시간이 없다.,N5
이형용사,i_adjective,長い,ながい,길다,電話で長く話す。,전화로 길게 이야기하다.,"{""antonym_word"": ""短い"", ""antonym_meaning"": ""짧다""}",長い 길다 - 短い 짧다 電話で長く話す。 전화로 길게 이야기하다. ながい,N5
이형용사,i_adjective,速い,はやい,빠르다,この車はスピードが速い。,이 차는 속도가 빠르다.,,速い 빠르다 この車はスピードが速い。 이 차는 속도가 빠르다. はやい,N5
이형용사,i_adjective,早い,はやい,이르다,朝早く起きる。,아침 일찍 일어나다.,,早い 이르다 朝早く起きる。 아침 일찍 일어나다. はやい,N5
이형용사,i_adjective,低い,ひくい,낮다,田中さんは背が低い。,다나카 씨는 키가 작다.,"{""antonym_word"": ""高い"", ""antonym_meaning"": ""높다""}",低い 낮다 - 高い 높다 田中さんは背が低い。 다나카 씨는 키가 작다. ひくい,N5
이형용사,i_adjective,広い,ひろい,넓다,家の前に広い公園がある。,집 앞에 넓은 공원이 있다.,"{""antonym_word"": ""狭い"", ""antonym_meaning"": ""좁다""}",広い 넓다 - 狭い 좁다 家の前に広い公園がある。 집 앞에 넓은 공원이 있다. ひろい,N5
이형용사,i_adjective,古い,ふるい,"낡다, 오래되다",かばんが古くなる。,가방이 낡아지다.,"{""antonym_word"": ""新しい"", ""antonym_meaning"": ""새롭다""}",古い 낡다. 오래되다 - 新しい 새롭다 かばんが古くなる。 가방이 낡아지다. ふるい,N5
이형용사,i_adjective,まずい,まずい,맛없다,まずくて食べたくない。,맛이 없어서 먹고 싶지 않다.,"{""antonym_word"": ""おいしい"", ""antonym_meaning"": ""맛있다""}",まずい 맛이 없다 - おいしい 맛있다 まずくて食べたくない。 맛이 없어서 먹고 싶지 않다. まずい,N5
